SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph
0.238575232,0.382042753,0.171430397,-0.552957998,0.01358889,-0.085400471,0.026769514,-0.146520603,-0.083245931,0.112683123,-0.0079084,0.025558863,-0.369946093,-0.224808534
0.013119761,0.656926691,0.690338279,0.41252431,0.030768595,-0.065229452,0.083632078,0.055188108,0.2488647,-0.075501251,-0.033009619,-0.043364759,-0.370327836,-0.160810559
0.120832848,-0.089911239,-0.022635824,-0.33474142,-0.071897547,-0.105825876,0.040791868,0.090634003,-0.118374256,-0.010377352,0.053813618,0.043110237,-0.174177885,-0.146299172
-0.186225522,-0.345757187,-0.655255187,0.359582465,0.145681317,-0.032167495,0.085977244,0.108752212,0.244297391,0.037616034,-0.006834636,-0.039682565,-0.478860777,-0.307007689
0.054875121,0.315664787,0.275179437,-0.066854567,0.034670963,0.175893657,-0.010110563,0.061653225,0.073392175,-0.192051034,-0.099572876,-0.050072145,-0.860949174,-0.554276813
0.051874189,0.105844524,-0.647313193,-0.052123726,-0.028175137,-0.038520339,-0.180355921,0.013011411,0.062470801,-0.019981603,0.029295003,-0.017247345,0.426730495,0.340253579
0.206168187,0.486601948,0.53167129,0.126498474,0.03830334,0.106293307,0.042060604,0.125704172,-0.199776123,-0.212915751,0.099740406,0.041017175,0.070891326,0.391109043
-0.18550279,-0.074011201,0.306362994,0.02566901,-0.070215727,0.061263724,-0.129158374,-0.150944607,0.23430823,-0.36763981,-0.151370962,-0.086539959,-0.345575712,-0.215416452
0.354804033,-0.160400575,0.387545684,1.022669908,0.116272041,0.162466711,0.342317623,0.398993749,0.003761233,0.032030792,-0.090997836,0.010750005,-0.493222776,-0.141036199
0.273220624,0.157256968,1.089715685,1.220165877,0.21829897,0.161188849,0.106830776,0.173611127,-0.251711732,0.098198171,-0.105721514,0.0635214,-0.603399394,-0.287510112
-0.184221445,0.408413111,0.299364797,0.307152226,-0.195206376,-0.012246025,0.029905901,0.097441773,0.19502125,-0.287903305,0.002351837,-0.072570641,-0.034596424,0.150157284
-0.118650633,-0.309813302,0.755853321,0.603985985,0.014926597,0.191892101,0.19684119,0.284250945,-0.146088129,0.325648879,-0.071728821,0.034275113,0.185179909,0.142202539
0.014707151,0.283835067,0.521501416,-0.210155739,-0.007753512,0.021692085,0.125372327,-0.110450587,0.116605882,-0.106538258,-0.068667501,-0.020301002,0.043921206,0.029053757
0.09127838,0.343730242,0.347829355,-0.41033264,-0.145880138,-0.173630287,-0.113456966,-0.165061795,0.209529402,-0.018188618,-0.199682753,-0.04279048,-0.560559019,-0.287921882
-0.107186137,-0.372210189,-1.027730283,-1.133723013,-0.091203644,-0.087067862,-0.151612784,-0.346389459,-0.036462753,-0.056042675,0.009823376,-0.00463762,-0.331540927,-0.227418624
-0.047424111,0.546422119,1.462618003,0.921302012,-0.015839764,0.13829384,0.164920731,0.048466596,0.018865177,-0.016661821,-0.056422016,0.0111165,-0.427762841,-0.398672964
-0.153760949,0.048418547,-0.331324149,-0.326275663,-0.12645811,-0.190496076,-0.205150104,-0.13010258,0.098537662,-0.141477526,0.079632407,-0.048950029,0.284994535,0.142069089
0.141916579,-0.104998523,0.40381452,0.260054122,0.057700479,0.194076312,0.185579253,0.128302194,-0.074932212,0.061482968,0.077229295,0.027303122,0.166154309,0.220427067
0.01283787,-0.415383892,-0.195584921,-0.193657509,0.014071625,-0.051292395,-0.018175951,0.011401452,-0.233067173,0.061231941,0.164195442,0.066083659,-0.005841575,-0.136736923
0.093934839,0.345563155,0.537286626,0.605586139,0.136964244,0.042602705,0.181556817,0.092534051,0.151634613,-0.085948063,-0.157417563,-0.044097831,-0.519505261,-0.361457155
-0.154553865,-0.760238593,-1.038865337,-1.49017323,-0.180026073,-0.085306603,-0.2962569,-0.092892169,0.011383395,0.054967311,-0.006568694,0.006606816,0.671638434,0.314765425
0.255198962,-0.081629182,0.620410266,0.932209509,0.057304809,0.221491383,0.247802129,0.083255682,-0.089227339,0.095931754,-0.035512325,0.010843078,-0.230740015,-0.058548512
0.295167503,0.963309738,1.09850974,0.323928608,0.088377961,0.039463507,0.033262477,0.008670995,-0.224329975,-0.03051432,-0.009507343,0.024604289,0.427512001,0.215959774
-0.198741716,0.577262731,0.128010869,-0.290863501,-0.178570409,-0.183011345,-0.061132515,-0.155842334,0.120844201,-0.229665621,0.151882944,-0.0524576,-0.335072822,0.13398828
0.042607506,-0.047189817,-0.520677767,-0.082919729,-0.021299598,-0.174352793,0.030847406,-0.07668148,0.221633274,-0.035243783,-0.068340673,-0.06702213,-0.071755378,-0.211801168
0.262765803,-0.002531261,0.10605965,0.637266324,0.0815778,0.039284731,0.195792644,-0.027530635,-0.208872885,-0.11710435,-0.039705027,0.0452918,-0.066962591,-0.062072839
-0.082974356,-0.083713717,0.285734373,0.549365302,0.019243401,0.126404972,0.172315603,0.057666423,0.06683339,0.062602961,-0.051734087,-0.00172383,-0.559774779,0.016074757
0.179350553,0.068428405,0.201428917,0.651689199,0.222057917,0.01365607,0.092199409,-0.045689767,-0.199317937,-0.017911975,0.002416149,0.069296833,-0.439130381,-0.314601209
0.083596612,0.737356923,1.28565581,0.309082594,0.019289142,-0.060335356,-0.093194463,0.141023458,0.043034465,-0.12713674,-0.183899609,-0.034658104,-0.007733464,0.033002289
0.025217736,-0.198428847,0.360884266,0.733537755,0.111237469,0.087750139,0.285582508,0.040665209,-0.104169932,0.035140948,-0.140410801,-0.005869284,-0.378419836,-0.155150011
-0.186635984,0.149818917,-0.145768613,-0.353788503,-0.102333969,-0.105926067,-0.093772223,-0.102299659,0.132906394,-0.069119933,0.015909819,-0.05592038,0.419861581,-0.218850774
0.185444202,-0.244423747,-0.52465276,-0.061554599,0.115364829,-0.129016284,0.044324502,0.056168178,0.073081541,0.040424789,-0.063910116,-0.017592697,0.05833921,-0.037735396
-0.552820144,-0.968291654,-2.413577426,-1.673972919,-0.38566596,-0.224901316,-0.411986103,-0.320648121,0.146659386,-0.00253516,0.104163366,-0.063788996,0.788376362,0.451570475
-0.161330953,0.167967522,-0.192897781,-0.385688472,-0.125997651,-0.089519297,-0.101496286,-0.080864903,0.182141474,-0.300047176,-0.003461659,-0.090994608,0.188306858,0.087879638
0.30131881,0.497013751,0.34547618,0.27882709,0.004150278,-0.02118603,0.11857636,0.255869296,-0.178167662,-0.135710284,-0.018203607,0.023574284,-0.069802505,-0.019416401
0.218814469,-0.131996549,-0.255520531,0.301672146,0.008375297,0.073879957,0.011554844,-0.015838052,-0.2360277,-0.141316279,0.035928403,0.061089067,-0.310242409,-0.30533967
-0.130475719,-0.800918358,-0.902467572,-0.169792958,-0.051498271,0.028286092,-0.136810502,-0.049636418,-0.087041396,0.091610873,0.063778605,-0.018169875,0.75249731,0.100205197
-0.361158685,-0.031167751,-0.031825095,-0.255839683,-0.042118221,-0.132014238,-0.055958201,0.089405521,0.262976673,-0.109666953,-0.03551975,-0.039010597,-0.599219572,-0.124808547
0.212057019,-0.121805954,-0.368776235,0.085469207,0.070704179,0.089089533,-0.004278804,-0.06812534,-0.091569091,0.129757424,-0.062469841,0.045555095,-0.242283001,-0.205020856
0.01639161,-0.111769426,-0.409952996,-0.030456796,-0.106424781,0.037359581,-0.02017249,0.047526728,0.008392308,0.162818715,0.147035679,-0.004173809,0.327193205,0.072059833
-0.120515512,0.382661002,-0.586718969,-1.175681482,-0.215749778,-0.116893005,-0.220384544,-0.196759596,0.13005795,0.128211823,0.044850651,-0.050967414,0.564635515,0.481283546
-0.025028805,0.57592364,0.87602499,0.025530653,-0.072600924,-0.019495119,-0.024421568,0.120553336,0.206348542,-0.174992295,-0.085829098,-0.058688016,-0.167455241,0.02363253
-0.026252897,-0.309713866,-0.709856124,-0.462207219,-0.079071587,-0.057030271,-0.033438497,-0.199743767,0.059091847,-0.07675891,0.083652608,-0.027767513,0.709430119,0.318715025
-0.120051088,-0.018267994,-0.147677515,-0.123116808,-0.105611226,-0.167764811,0.015553066,0.050655243,-0.150195166,0.332763657,0.064632931,0.065150663,0.223628867,0.340418727
-0.065365975,-0.52973757,-1.355221184,-0.979135001,-0.257394268,-0.184012784,-0.389310129,-0.300205583,-0.098963405,0.239015312,0.121642023,0.030497508,0.520129009,0.122654189
0.409280909,0.681040584,1.339262575,1.403284164,0.249131054,0.122880178,0.345985341,0.089190266,-0.098484907,0.022124922,0.071531336,0.062776015,-0.984923414,-0.340091323
0.013608656,-0.588356871,-0.444839469,-0.050925689,-0.020909764,-0.049881411,-0.040916793,-0.133180264,-0.087667336,0.127424461,0.089271282,0.034517837,0.210168293,0.067623546
-0.298325374,-0.001136722,-0.779746407,-0.950167906,-0.217650187,-0.045263864,-0.116950919,-0.108268258,0.041118258,0.017071999,0.158509094,-0.030994006,0.207741853,0.26618588
0.250067579,0.325476225,0.325408836,0.224625511,0.144695957,0.041947768,0.171727708,0.081492617,0.281890785,-0.070499756,-0.124356486,-0.078057963,-0.000358724,-0.00657552
0.22004302,-0.003001691,-0.249278883,0.229801926,0.16149152,0.060449222,0.138530479,0.1043465,0.009253395,0.148894239,-0.064884658,-0.018263743,0.672629494,0.451225808
-0.160614861,-0.202832769,0.020341917,-0.349887197,-0.140039081,-0.070788491,-0.061143415,-0.117188436,0.283250786,-0.302404107,-0.041616877,-0.110794983,0.229125245,-0.209463069
0.265195363,1.332994137,0.191168231,-0.389591575,0.085001748,0.042567857,0.058986259,-0.214231191,0.199238534,-0.021521575,-0.002317408,-0.04713047,0.13131614,0.140061485
0.206713715,-0.085505854,0.076675595,-0.164773603,-0.049745863,-0.086192644,-0.276326104,-0.173311158,-0.055852567,0.289081299,0.048605452,-0.004459527,0.158009918,0.179064427
-0.05987383,0.404397839,1.392636111,1.013886348,0.182740943,0.0773048,0.146435811,0.115400926,-0.077385859,0.180577569,-0.003541427,0.051590014,-0.424280221,-0.232901411
-0.204604499,-0.711883156,-0.652772224,0.145256266,-0.054032972,0.015929466,0.100078446,0.02900238,0.120798978,0.343834726,0.021459972,-0.025363244,-0.460182253,-0.370009122
0.365411211,0.673785397,0.869409528,0.315699574,0.135368144,-0.048404875,0.000802152,-0.071859696,0.178914854,-0.052812338,-0.130485447,-0.052440352,-0.048836402,0.051130803
-0.061539413,-0.299704772,-0.282085184,0.07574189,0.07857134,-0.062604441,0.132193394,0.135556416,-0.037104258,0.207107732,-0.077894519,0.041846864,0.627242932,0.347679967
0.191169301,-0.043724449,0.249769367,0.175439269,0.086146745,0.071598398,0.150078138,0.142757372,0.031289417,-0.014970839,-0.089297605,0.002782893,-0.173724431,-0.112872934
0.077426053,-0.046252363,-0.081390914,0.161833164,-0.004590118,0.100431588,0.029378337,0.070360279,-0.045780394,-0.224018964,0.115330559,0.029183045,-0.085900847,-0.153477456
-0.071350865,-0.916819429,-0.176042074,0.022466714,-0.082941757,0.213101187,0.083568988,0.13106573,-0.250783358,-0.002097646,-0.02782703,0.004845031,-0.047208591,-0.453348654
0.331905777,0.509604302,-0.065189762,0.085716421,0.021304741,-0.011926786,0.106278231,-0.011342576,-0.057359683,0.003366668,0.083347338,0.035576423,0.312780182,0.200269369
0.134529882,0.581880383,1.467425737,1.178549022,0.213339232,0.247565016,0.081668901,0.260142583,-0.043880444,-0.112652892,-0.108530054,0.022142551,-1.049339162,-0.689058192
0.25534356,1.287934591,1.412504863,0.154158531,0.026727603,-0.115476958,-0.016576974,-0.034154481,0.020176024,-0.102259976,-0.074021258,0.006419155,-0.684366934,-0.443276349
0.185847344,0.071792664,-0.986702815,-0.18290959,-0.065361,-0.150539568,-0.189825687,-0.187435083,-0.034695302,-0.013955397,0.078203391,0.040167277,0.424737643,0.289714648
-0.323236154,-0.563348605,0.284931144,0.034811817,0.105638534,0.020526801,0.055504228,0.091889909,-0.244878507,0.107421528,-0.08359525,0.050654897,-0.630182649,-0.65302466
-0.13996763,-0.15392889,0.52140048,0.273686114,-0.071132738,0.01402546,0.008679518,0.042563847,-0.116901001,-0.107676461,-0.194970397,-0.019489582,-0.527366136,-0.597552353
-0.052347125,-0.491722507,-1.278901163,-0.306044453,-0.085894459,-0.230386309,-0.048396891,0.015747757,0.167103869,0.177603353,0.0171988,-0.043586116,0.384209339,0.240592127
0.17087748,-0.242368463,-0.118421334,0.425748737,0.085068198,-0.012666462,0.160745883,0.102313892,0.008904053,-0.071024161,0.036361169,-0.006184009,0.104680169,0.157004138
-0.072941706,0.179402597,0.307671982,0.713671776,0.159385799,0.041848026,0.112527486,-0.002662964,-0.131445152,0.006450548,0.065556176,0.018648428,-0.116283921,-0.220407211
0.216666678,-0.131691931,0.497092023,0.238042486,0.145261749,0.167667972,0.291834099,0.316515091,-0.175724099,0.00375278,-0.027241723,0.055026857,-0.181846348,-0.363647934
0.017602597,-0.459745086,-0.258165168,0.275279861,0.160437876,0.099212004,0.074356105,0.079989537,-0.30938734,0.310957486,0.026137165,0.054618639,0.521496988,0.265831367
0.057662246,0.023007599,0.449790035,0.114379576,-0.001064794,-0.041348334,0.012084291,-0.081149869,-0.167797991,0.205915263,0.089367131,0.064080385,0.372002963,0.142576302
0.23404141,0.191617275,0.366226563,0.596693472,0.186275218,-0.02962269,0.204130826,-0.067635421,-0.093056674,0.257909248,0.011200742,0.05050009,0.305727744,0.154282239
-0.049899186,-0.508160402,-0.075839596,0.273858057,-0.023308367,0.037042449,0.068931782,-0.014685132,-0.054725572,0.081557771,0.070297662,-0.006980048,-0.240877782,-0.548677323
0.083550489,0.588563189,0.32984743,-0.066808166,0.032054243,-0.057628789,0.023677807,-0.085058292,-0.140678267,-0.239762436,0.009945592,0.020749734,0.003569027,-0.117748049
-0.40472985,-0.362622803,-0.89795204,-0.974121166,-0.139927499,-0.05088358,-0.178212148,-0.177688105,-0.136157482,0.008149515,0.154884932,0.035059966,0.409752956,0.225511409
-0.054277536,0.357892158,0.381493208,-0.136165969,-0.080498108,-0.02267877,0.007392055,0.097885132,0.062413048,0.101795545,-0.034355678,-0.041214463,0.603750442,0.306305451
-0.111709447,-0.272251401,0.277620413,0.303220728,0.006322132,0.050337051,0.12443899,0.183888978,0.034749308,0.052726264,-0.117603442,-0.062518676,-0.325827972,-0.048271819
-0.14776261,0.471033458,0.908942293,0.131645459,0.003606416,0.149938663,0.034317076,-0.010193073,0.05770348,-0.437271216,-0.091698931,-0.04205218,-0.569449128,-0.36942451
0.226383619,0.192439637,0.172677079,0.093001195,-0.038333369,0.174456258,0.083972241,-0.037893849,0.019161954,-0.046455052,-0.126113574,-0.00829089,-0.091846787,0.00523885
-0.044348784,-0.374071962,0.020588779,0.273008872,0.020288593,0.047709123,0.037186747,0.095859056,-0.105424762,0.023281471,0.086033036,0.044844305,0.280920317,0.37351466
-0.163587033,0.241579699,0.607411799,0.47543058,0.12530256,0.162843497,0.085206883,0.147411176,-0.036281245,-0.117840048,-0.063738334,-0.026980969,-0.852372736,-0.554133413
-0.192117244,0.020012532,0.517997489,-0.196391962,-0.0465547,-0.028949539,0.008700674,-0.023891253,-0.02434148,0.042541923,0.056062356,0.024733882,-0.026256977,-0.049558508
0.262807385,0.430678849,1.281430647,0.353035289,0.181750468,0.012595494,0.04664969,0.145307227,-0.196943609,-0.096520609,-0.01100359,0.031943809,-0.817771563,-0.425875807
-0.16005681,-0.049159653,-0.566732361,-0.703823686,-0.132504107,0.008237254,-0.244227354,-0.284331153,0.248468281,-0.137964373,-0.088338432,-0.076394027,0.266417678,0.181083302
-0.040349958,-0.082482691,-0.334143027,0.128239382,0.090867529,0.120692849,0.125275752,0.202074212,0.116102232,0.359231711,0.066001278,0.030617899,0.151832463,0.454358067
-0.201737291,-0.168396762,-0.21206865,-0.868182203,-0.123603127,0.010935754,-0.197821435,-0.333373366,0.142122556,-0.079209507,-0.02653956,-0.107352347,0.223044199,-0.201652503
0.481805488,0.032979062,0.343444641,0.447135465,0.146681405,0.127609578,0.205018051,0.035757018,-0.273850103,-0.267060049,0.00688809,0.035235146,-0.136089422,-0.132507627
0.139817685,0.250719535,0.136198383,-0.088181173,0.129500995,-0.038791506,0.101379217,0.058914818,-0.095953783,0.049104705,-0.148277264,0.026097748,0.116335338,0.220626699
0.249749635,0.367830513,0.555208509,0.706847878,-0.017359209,0.115557282,0.116016146,0.201459185,-0.445299735,-0.272054238,0.112255965,0.109586152,-0.124438307,0.217065092
0.08931575,0.61122183,0.054341217,-0.302007921,0.01001639,-0.104273653,-0.060552945,0.003928493,0.25642936,-0.06598227,-0.092738951,-0.09460787,0.133940494,0.193258386
-0.046017698,0.275627198,0.761510417,0.196267333,0.129177487,-0.123828588,-0.140007985,-0.024360949,0.079025492,0.041247804,-0.011762835,-0.01522037,-0.290917631,-0.034565182
0.059167633,0.516417955,0.563055888,0.700742291,0.170316703,0.092321888,0.089833003,0.102038604,0.17181311,-0.244010112,-0.03148124,-0.02817765,-0.315794542,-0.231703714
0.235199964,0.16274831,0.325501188,0.361528258,0.185439679,0.079763182,0.180389144,0.210247957,0.059174618,-0.023553052,-0.024240754,-0.029495541,-0.091745174,-0.048068368
0.214730223,-0.083210689,0.089687868,0.253738804,-0.111553913,-0.034891257,-0.143113474,-0.034172869,-0.036514847,0.227950105,0.043938298,0.034680441,0.010020288,-0.140776514
0.114594474,0.037949857,-0.001550887,-0.219509977,-0.001176173,-0.020647849,-0.060475272,-0.001573281,-0.116069727,0.233803177,0.040832389,0.102831157,-0.541263284,-0.032371805
0.222937239,0.551427105,0.533148231,0.79263729,0.056587247,0.101839347,0.256879343,0.240792663,-0.13175889,-0.341348537,0.00782334,0.039718151,-0.173206837,-0.343375141
-0.406418093,-0.574068931,-1.117239883,-1.439861885,-0.34906046,-0.323358853,-0.345937194,-0.397103452,0.194359091,-0.169382518,0.062513946,-0.067490478,0.705195694,0.547108465
0.116442811,-0.047986625,-0.133847259,-0.382270032,-0.066168586,0.03020139,0.056770097,0.141346901,0.185054305,-0.195159062,0.046300587,-0.04884783,-0.130215872,-0.228176588
0.203789585,-0.118374872,1.207871228,0.742620295,0.053414345,0.076835184,0.040318707,0.198476557,0.000409844,-0.194676495,-0.247485984,-0.006622703,-0.50864454,-0.232089234
0.258115393,0.225952616,-0.333352241,-0.230302602,0.115512615,0.018094932,-0.088094717,-0.202646793,0.000177575,0.008227099,0.087813324,0.018195563,0.324457133,0.139257594
-0.130901994,0.772385057,1.313929293,0.108325749,-0.074217855,0.026269467,-0.028785472,-0.009731935,-0.091223229,0.036173142,-0.016234276,-0.00372473,-0.307312856,-0.225032742
-0.043670285,-0.060282299,0.521052703,0.54763351,0.007240905,-0.022156084,0.166195473,0.148177293,0.079541685,-0.155324834,-0.099995732,-0.026517335,-0.099145761,0.22299763
-0.072630736,-0.436763153,0.171165419,0.039632285,0.077223209,-0.019320568,0.029349357,0.012612252,-0.169480822,-0.004682396,-0.030406543,0.033481849,0.078777263,-0.155498399
0.242749518,0.341255199,-0.368127353,-0.250348503,-0.08485265,-0.088647293,0.074073492,-0.007387006,0.189423581,0.019494723,0.070978019,-0.040717502,0.277699852,0.198699757
-0.46345351,-0.837713384,-1.359766968,-1.041402837,-0.197076275,-0.126226347,-0.107103004,-0.182612707,0.156616266,0.092250323,0.071914399,-0.036488606,0.919450336,0.72015985
0.101188565,0.420777204,0.588108791,0.765347503,0.125244208,0.144156945,0.189884067,0.011524986,-0.089744915,0.034256074,-0.047966821,-0.004446625,0.326448225,0.242521662
0.129688099,-0.410696412,-4.91E-05,0.279952752,0.088762186,-0.013181272,0.037723849,0.103366457,-0.119655048,0.040940111,-0.045836725,0.039896457,-0.245252179,-0.00069812
0.024955758,0.598438615,-0.159074235,-0.395089582,-0.183937043,-0.122750091,-0.209564948,-0.188530894,0.159572379,0.063331732,0.099958122,-0.022207428,0.243230735,0.340064596
-0.068896149,0.166518872,-0.202951423,-0.118354052,-0.129421086,0.023635944,-0.079819603,0.01618163,-0.173550391,-0.23235503,0.095767993,0.023161056,0.013197892,-0.143631078
-0.265632026,-0.316762724,-0.485434618,-0.53058832,-0.282096276,0.008722031,-0.065046234,0.094022972,-0.129788288,-0.082291123,0.131617497,0.0231839,0.768251228,0.387721489
-0.048971788,0.339536482,0.370669853,0.19875644,-0.01999243,-0.073991413,0.021367912,-0.095069619,0.180459031,-0.068620745,0.070702064,-0.028384029,0.354648684,0.310901795
-0.188163369,-0.045364177,-0.403813522,-0.461713272,-0.043044542,-0.153694036,-0.054448184,-0.02362313,0.238248661,0.240155213,-0.027527576,-0.017004107,0.205235507,0.245092265
-0.107057545,0.076971521,0.286169047,-0.312092229,-0.043329072,-0.010618886,-0.053721777,-0.275903731,-0.17370845,0.127542401,0.102150528,0.018845984,0.133743255,0.106333704
0.038279801,0.341542688,-0.349016132,-0.288770253,0.033270408,0.000667664,-0.016329025,-0.163873922,0.356079759,-0.102668444,0.004384607,-0.053037932,0.792961174,0.482864239
-0.101688326,-0.315070755,0.135835564,0.292461153,0.080619881,-0.042147697,0.094214326,0.015913206,-0.144753001,-0.175513532,-0.005266348,0.034720809,-0.190724255,-0.134631924
0.165409085,0.432381184,0.240589517,-0.204653754,-0.102221556,-0.085315732,-0.100843492,-0.033908135,0.091350041,-0.225780533,-0.173422613,-0.030015066,-0.31676361,-0.369260166
0.283380433,0.897187473,-0.230556247,-0.383407756,-0.075484392,-0.043149851,-0.271257518,-0.185900742,-0.039206479,-0.058807497,0.109270695,0.001539106,0.069545857,0.25647474
0.306471401,0.535777656,0.159340777,0.100969965,0.099136392,0.05730741,0.185128875,0.103111202,-0.064043392,-0.187726982,0.088055865,0.011734894,0.111211837,0.000922706
0.047609835,0.003951325,0.030959686,0.239732457,-0.12875004,0.086311376,-0.023926349,0.080492574,-0.07886166,0.069491876,0.044417265,0.017230358,0.012339569,-0.413678354
-0.173861857,-0.062021428,-0.164403978,-0.152315354,0.103570303,0.040983322,0.068900211,0.116305283,-0.064839279,-0.105807938,0.016892135,0.028665598,0.026869366,0.339268688
-0.217575446,-0.247465805,-0.453351296,-0.127098116,0.00999171,-0.001711114,0.11491981,0.054509968,0.220232127,-0.001138588,-0.080864019,-0.031199397,-0.226535701,0.139679984
-0.382427503,-0.434480422,-0.5291941,-0.649137209,-0.058448835,-0.004093259,-0.08286871,-0.099477114,-0.02742631,0.123254742,0.002052722,-0.006676846,-0.115874666,-0.112620679
-0.068609252,-0.49322584,-1.086186355,-0.255223234,-0.023461335,0.042864514,0.0461082,-0.014281304,0.007130798,0.025965527,0.086892452,0.040463255,-0.105809169,-0.100136019
-0.17276061,-0.462428891,-0.189070404,0.506879134,0.019799326,-0.005413687,0.049261689,0.091253657,0.00531117,-0.058620164,-0.035482334,-0.027455933,0.207385085,0.262348571
-0.095181688,-0.724164022,-0.822264331,-0.222783629,-0.035637386,-0.105391204,-0.075021777,-0.164080466,0.194416212,0.05205993,0.040623036,-0.043951435,0.602837965,0.124603873
-0.073848883,0.440750075,-0.350402292,-0.03222081,-0.076421643,-0.088314305,-0.028766244,0.12652658,0.149777477,0.212084898,0.063339285,-0.006991938,-0.029981817,-0.012456062
-0.077318868,0.394246643,0.58104425,0.397367246,0.021156548,0.135613062,0.002959538,-0.005956246,0.173189492,-0.215140006,-0.109371526,-0.037654025,-0.583537939,-0.377647849
-0.043654605,0.141692474,-0.277752698,-0.078934361,-0.038092639,-0.05981373,-0.075992406,-0.019238758,0.178864737,-0.072490129,0.071913425,-0.048996638,-0.093466427,0.250446547
-0.085867328,-0.279051275,0.300780423,0.269147116,-0.107788636,0.064164773,0.092442003,-0.010949346,0.071979847,-0.200644406,-0.135743143,-0.0686392,-0.220470684,-0.044747004
0.372760367,0.594258971,0.500929287,0.632387656,0.057890715,-0.135726989,0.085088056,0.124969961,0.067000423,-0.147871764,-0.049465254,-0.003517142,-0.741003461,-0.284688702
0.419573813,0.78808929,1.232082092,0.55035063,0.108319957,0.11820143,0.002912581,-0.004191102,-0.162070321,0.205081279,-0.06184381,0.04477805,0.110913013,-0.169899898
-0.141677529,-0.527586476,-0.660610091,-0.266873663,-0.036393201,0.066824198,-0.004224589,-0.006121947,-0.087879433,-0.046837228,0.074840931,0.052752234,-0.413896241,0.062235905
-0.139716195,-0.196789226,-0.238336694,0.316015046,0.030824726,-0.165154812,0.054273231,0.07879422,-0.004227919,0.247800524,-0.05567885,0.000486688,-0.082779495,-0.256021257
0.042363646,0.298443425,-0.283411452,-0.372260494,0.029868929,-0.14621663,-0.020924522,-0.034704038,0.047637111,-0.149592284,0.081797459,-0.020564368,-0.155795841,0.339011587
0.259548989,0.037530114,-0.044910739,0.161239855,-0.063550586,0.013368857,0.069013258,0.048633306,0.181405468,-0.04741791,-0.230268178,-0.050937897,-0.420759868,-0.06818848
-0.06264548,-0.472254197,-0.386326968,0.272081752,0.124279023,-0.001947751,0.257632046,-2.35E-05,-0.004391174,0.162685398,0.186359344,0.0404833,-0.280725741,0.149394016
-0.11532722,0.190529812,0.299186733,-0.128869025,-0.153424101,-0.219276439,-0.223108671,-0.286129822,0.182473499,0.340591716,-0.130171762,-0.04374869,-0.179281994,0.063231653
0.024330824,0.108296205,0.162659147,-0.185507469,0.064117141,-0.018488496,0.136357184,0.013708328,0.172414108,0.214409985,-0.022965486,-0.041080092,0.268091313,0.139624247
0.079613886,-0.22252311,0.277137923,0.356600147,-0.043845735,-0.024420125,0.052082004,0.143152844,0.138499488,-0.377281504,-0.101681192,-0.037486489,-0.328489843,0.083116587
-0.088548433,-0.417735141,-0.67052903,-0.2924799,-0.083646448,0.03308504,-0.044755246,-0.038836809,0.203838815,-0.100397031,-0.074195795,-0.044957411,0.101776727,0.013668977
0.206028359,-0.063216277,0.717268047,0.56957908,0.153430799,0.409261385,0.370525105,0.236283311,-0.403332698,0.093273787,-0.181992838,0.065181135,-0.814772873,-0.748805189
0.056252914,0.229968718,0.003774251,0.184756884,0.038133077,0.038065739,0.000304924,0.096666251,-0.079249523,0.236556007,0.06612917,0.028655933,-0.376217906,-0.214187356
0.151257129,-0.553337732,-0.755894387,-0.258582428,0.116906322,-0.140931897,-0.010019856,-0.010594877,0.202643323,0.069134959,-0.075222809,-0.059445822,0.062432009,-0.059281093
0.288490269,-0.14087705,0.50169329,0.404808226,0.131195215,0.237481001,0.145178046,0.203624595,-0.158459676,-0.130378894,0.021074029,0.020439637,0.048439406,0.074672674
-0.043109869,-0.903724675,-0.191899344,0.516115196,0.163713539,0.120841282,0.239169384,0.074297933,-0.213903344,0.229313164,0.039073822,0.041307957,0.267622746,0.07914101
0.398540257,-0.017426479,0.123989036,0.600911782,0.09438094,0.05950976,0.145592934,0.023987642,0.297297754,0.180418563,-0.152049028,-0.061152097,-0.570468355,-0.128781734
-0.1607856,-0.720823199,-1.09545223,-0.3819725,-0.09837643,-0.090637885,-0.148899505,-0.200302645,-0.124330878,-0.043556603,0.118739397,0.012507477,0.352628037,0.053322206
0.188394441,-0.285174826,0.393420872,1.140764367,0.303350066,0.170291965,0.198025123,0.301753166,-0.10162905,0.330199786,-0.090317668,0.028806938,-0.630824732,-0.508885363
0.519585116,0.803754058,1.101374377,1.057901091,0.311748098,0.262950369,0.33206304,0.274685125,-0.023330648,-0.052690807,-0.008938202,0.063467201,-1.249887456,-0.744026861
0.206719343,-0.001572897,0.832184114,0.390735267,0.180258455,0.077833371,0.094650082,0.210172719,-0.375395147,0.159820076,0.044015459,0.057953848,-0.332267183,-0.433993399
0.076073025,0.395045146,0.862538889,0.029312307,-0.051137377,0.065568673,-0.017863287,0.243622117,-0.15700706,0.063034258,0.030376462,0.050973266,0.42272141,0.356238348
0.117419875,-0.385491022,-0.440267161,0.01950699,0.013789535,-0.057251697,0.068412347,0.120306143,0.012533828,0.054592019,-0.023819276,0.025916796,-0.492772738,-0.015047545
